# t, hp, hx
2.137472265300000007e+00 8.188456050400000352e-02 1.728740089699999927e-01
2.137498060600000027e+00 7.853111308599999840e-02 1.674048058600000055e-01
2.137523835600000144e+00 7.506826646599999708e-02 1.634767739999999914e-01
2.137549678700000122e+00 7.169834686600000395e-02 1.604838793699999988e-01
2.137575440300000018e+00 6.841767117600000558e-02 1.586999163599999985e-01
2.137601172800000171e+00 6.497464266899999341e-02 1.590307025200000113e-01
2.137626947599999827e+00 6.152352573599999958e-02 1.617646631300000137e-01
2.137652710899999864e+00 5.847984451100000231e-02 1.663273897599999995e-01
2.137678361499999902e+00 5.625639670399999737e-02 1.723939950099999951e-01
2.137704124499999914e+00 5.486111358399999721e-02 1.796154069900000039e-01
2.137729924899999912e+00 5.450942881499999670e-02 1.870914651499999970e-01
2.137755580999999960e+00 5.546937435500000346e-02 1.936734416800000025e-01
2.137781254700000133e+00 5.697868508000000082e-02 1.990463155199999890e-01
2.137806997299999789e+00 5.903208830199999785e-02 2.033299842200000096e-01
2.137832778099999942e+00 6.194293268800000335e-02 2.066242945100000006e-01
2.137858527900000194e+00 6.549605619600000483e-02 2.085831214299999903e-01
2.137884270799999875e+00 6.984275387799999957e-02 2.089736621799999916e-01
2.137910005699999783e+00 7.445664131099999361e-02 2.080387404600000101e-01
2.137935726899999889e+00 7.831814174899999481e-02 2.056713513900000068e-01
2.137961540600000099e+00 8.133118927999999359e-02 2.018937968400000005e-01
2.137987288999999791e+00 8.339825088800000008e-02 1.973348359500000093e-01
2.138012923699999845e+00 8.435849778600000570e-02 1.918999143100000027e-01
2.138038658600000197e+00 8.432709371999999592e-02 1.856364172999999951e-01
2.138064416499999787e+00 8.314548464899999825e-02 1.798826430899999884e-01
2.138090147899999849e+00 8.145344470199999964e-02 1.748054595699999880e-01
2.138115934500000037e+00 7.933104823599999855e-02 1.700878597400000136e-01
2.138141736600000176e+00 7.589854529900000313e-02 1.666148595599999949e-01
2.138167406700000051e+00 7.129439687399999337e-02 1.654178291099999976e-01
2.138193161599999836e+00 6.640436152400000513e-02 1.667368378100000104e-01
2.138218875899999816e+00 6.166102642799999728e-02 1.702721462900000093e-01
2.138244596499999872e+00 5.742031922399999655e-02 1.752434971500000105e-01
2.138270341800000196e+00 5.378053675999999728e-02 1.806143081100000103e-01
2.138296049700000090e+00 5.102908102400000034e-02 1.862991274899999938e-01
2.138321768399999989e+00 4.995218127099999850e-02 1.927616088499999880e-01
2.138347541399999940e+00 5.067607760900000313e-02 1.990190967100000097e-01
2.138373255199999878e+00 5.245379094400000330e-02 2.043849874399999988e-01
2.138398979200000216e+00 5.483245561700000187e-02 2.088979725800000076e-01
2.138424791899999899e+00 5.838879352399999750e-02 2.117159208299999873e-01
2.138450532099999801e+00 6.274727951799999315e-02 2.122590803299999884e-01
2.138476218500000137e+00 6.712896336500000227e-02 2.107156863699999882e-01
2.138501980900000099e+00 7.136894993999999548e-02 2.074120887600000018e-01
2.138527758800000012e+00 7.520997397900000547e-02 2.027326660300000083e-01
2.138553466999999930e+00 7.847594560800000285e-02 1.969793712800000096e-01
2.138579057299999864e+00 8.083402535399999977e-02 1.900069399000000048e-01
2.138604766799999890e+00 8.180613978900000416e-02 1.827849884899999944e-01
2.138630490999999800e+00 8.153228163999999556e-02 1.756646189999999941e-01
2.138656005400000115e+00 8.067213826800000154e-02 1.685306343599999868e-01
2.138681710400000213e+00 7.960615325000000575e-02 1.626570098700000078e-01
2.138707389599999953e+00 7.817833863999999744e-02 1.586023810499999909e-01
2.138733124299999844e+00 7.640528286799999624e-02 1.570871926600000135e-01
2.138758799400000132e+00 7.363285516999999725e-02 1.589872433500000015e-01
2.138784570199999902e+00 6.878679857899999694e-02 1.641896653999999900e-01
2.138809891499999782e+00 6.185193869600000283e-02 1.720038842899999920e-01
2.138835536000000204e+00 5.450068116899999676e-02 1.811992301600000022e-01
2.138861305599999874e+00 4.908469956400000195e-02 1.907734329299999865e-01
2.138886968100000008e+00 4.768204909399999941e-02 1.994330751700000015e-01
2.138912746899999995e+00 5.097546253199999877e-02 2.053844145000000010e-01
2.138938358199999890e+00 5.784204346699999694e-02 2.078838063500000055e-01
2.138963976499999919e+00 6.619440066899999475e-02 2.084701750799999864e-01
2.138989682300000084e+00 7.353887044300000397e-02 2.091519446000000004e-01
2.139014871800000162e+00 7.772555651000000176e-02 2.104268034800000076e-01
2.139040597100000163e+00 7.816313568200000672e-02 2.115493810899999882e-01
2.139066336700000015e+00 7.677612664499999795e-02 2.115189923399999894e-01
2.139091938600000020e+00 7.645597619299999981e-02 2.089008494300000074e-01
2.139117726599999880e+00 7.876161002800000088e-02 2.033851836499999954e-01
2.139143505499999875e+00 8.296397536900000647e-02 1.957847248000000040e-01
2.139169126300000112e+00 8.703946910399999737e-02 1.860180002800000121e-01
2.139194803900000164e+00 8.897731879400000432e-02 1.754937150700000004e-01
2.139220340500000095e+00 8.808276938200000628e-02 1.669217463700000126e-01
2.139246051999999843e+00 8.390589334799999910e-02 1.615164094400000083e-01
2.139271797600000191e+00 7.695301018000000326e-02 1.589066247099999996e-01
2.139297511900000170e+00 6.906064166000000504e-02 1.587207088200000005e-01
2.139323217299999857e+00 6.168223023799999927e-02 1.608969931199999981e-01
2.139348988800000129e+00 5.561666831499999936e-02 1.654590383900000072e-01
2.139374775499999881e+00 5.126029872500000029e-02 1.712448007900000124e-01
2.139400431899999955e+00 4.860589447400000263e-02 1.773484594199999931e-01
2.139426185100000044e+00 4.740724566400000145e-02 1.840060865500000031e-01
2.139451817099999875e+00 4.762501060799999991e-02 1.908799414000000028e-01
2.139477646600000060e+00 4.978328738900000133e-02 1.972095258300000098e-01
2.139503284099999902e+00 5.380385842499999655e-02 2.031922855000000139e-01
2.139529038400000083e+00 5.865754604299999730e-02 2.084437956400000125e-01
2.139554797200000191e+00 6.370291735600000504e-02 2.125875079700000059e-01
2.139580594399999924e+00 6.869255718399999711e-02 2.155699702799999951e-01
2.139606394099999864e+00 7.323086865200000017e-02 2.165840802600000059e-01
2.139632160000000116e+00 7.751433779800000201e-02 2.151543102200000057e-01
2.139657918100000167e+00 8.190105886899999577e-02 2.111285517100000009e-01
2.139683658500000085e+00 8.595203070399999590e-02 2.052016219599999969e-01
2.139709348499999830e+00 8.912981040299999824e-02 1.983909573500000079e-01
2.139735174500000170e+00 9.064687294900000691e-02 1.907546477100000026e-01
2.139760851900000205e+00 8.985585697900000390e-02 1.831208562499999914e-01
2.139786661800000100e+00 8.641376723900000278e-02 1.772147823899999919e-01
2.139812332700000042e+00 8.098416926899999757e-02 1.731941241099999862e-01
2.139838040199999902e+00 7.463395076300000097e-02 1.708522809399999898e-01
2.139863672500000202e+00 6.785605564900000497e-02 1.705327436899999882e-01
2.139889406600000044e+00 6.149792923300000103e-02 1.716614828099999879e-01
2.139915160700000207e+00 5.631054715299999708e-02 1.725586950100000128e-01
2.139940916100000035e+00 5.297305261500000195e-02 1.720718001400000086e-01
2.139966737099999960e+00 5.190350845899999871e-02 1.711107276399999877e-01
2.139992416700000177e+00 5.266208503500000027e-02 1.718784896499999937e-01
2.140017952100000009e+00 5.419167293100000254e-02 1.758624420100000085e-01
2.140043745499999872e+00 5.551024444899999716e-02 1.826711653099999944e-01
2.140069552599999980e+00 5.612318643199999679e-02 1.909803541100000002e-01
2.140095311000000056e+00 5.622331895899999876e-02 1.995993962100000019e-01
2.140121112200000120e+00 5.687660274399999882e-02 2.069624975999999894e-01
2.140146910599999952e+00 5.956398626800000345e-02 2.118464505800000119e-01
2.140172561500000015e+00 6.491793269399999400e-02 2.132024770700000071e-01
2.140198370999999877e+00 7.197677456100000370e-02 2.109989299900000004e-01
2.140224119099999989e+00 7.935494722800000289e-02 2.068892991400000103e-01
2.140249939399999857e+00 8.559881220600000507e-02 2.018180371499999903e-01
2.140275594499999823e+00 8.954657513100000577e-02 1.965852145900000014e-01
2.140301370900000055e+00 9.007702369299999678e-02 1.926139358099999976e-01
2.140327229599999992e+00 8.729415435100000564e-02 1.899216951300000122e-01
2.140353091200000168e+00 8.299919729700000470e-02 1.875174900899999886e-01
2.140378864300000128e+00 7.830432607199999673e-02 1.848118374299999866e-01
2.140404656599999900e+00 7.358259800499999947e-02 1.811229110900000050e-01
2.140430461699999842e+00 7.006536076500000099e-02 1.765378816200000034e-01
2.140456236599999951e+00 6.819665331900000294e-02 1.722159830499999933e-01
2.140482047499999929e+00 6.726337745299999782e-02 1.688369595399999978e-01
2.140507812500000107e+00 6.646274411100000501e-02 1.670834340400000062e-01
2.140533547400000014e+00 6.567221563099999437e-02 1.674159775400000105e-01
2.140559344000000142e+00 6.528149007899999856e-02 1.696945868599999963e-01
2.140585202800000086e+00 6.483962118500000149e-02 1.739357173099999876e-01
2.140611001899999977e+00 6.420565764199999415e-02 1.797669718899999880e-01
2.140636713200000152e+00 6.401357226499999886e-02 1.865098629299999922e-01
2.140662477399999819e+00 6.454610527699999878e-02 1.934063560000000015e-01
2.140688263299999949e+00 6.595055526199999907e-02 1.998775096000000029e-01
2.140713949899999857e+00 6.775691428299999985e-02 2.053810121200000116e-01
2.140739762099999943e+00 6.951754686599999344e-02 2.090762442000000110e-01
2.140765574900000079e+00 7.149990894999999624e-02 2.106731875800000042e-01
2.140791313499999848e+00 7.381379398699999816e-02 2.103324051699999864e-01
2.140817116000000020e+00 7.600759014100000321e-02 2.085306622199999960e-01
2.140842883099999927e+00 7.781038440300000469e-02 2.056472771500000019e-01
2.140868710299999922e+00 7.938669845800000457e-02 2.018366849100000082e-01
2.140894529000000102e+00 7.989987560800000665e-02 1.974292863400000098e-01
2.140920205700000079e+00 7.864102230000000193e-02 1.925089738599999878e-01
2.140945989400000027e+00 7.661672053099999324e-02 1.866864762500000108e-01
2.140971777999999937e+00 7.450327211599999666e-02 1.799725451399999954e-01
2.140997574100000023e+00 7.234118695300000013e-02 1.733793176500000033e-01
2.141023208100000019e+00 7.056316815499999451e-02 1.677205716400000102e-01
2.141048977700000133e+00 6.892599715899999646e-02 1.633386498999999936e-01
2.141074796199999852e+00 6.701959158799999927e-02 1.610003472900000121e-01
2.141100554599999928e+00 6.484151517000000253e-02 1.615373994600000085e-01
2.141126258699999951e+00 6.204438269499999714e-02 1.647317854099999979e-01
2.141151883600000083e+00 5.860711026100000332e-02 1.700032730100000111e-01
2.141177619000000032e+00 5.589095293799999781e-02 1.768512969100000110e-01
2.141203286400000128e+00 5.559694142499999742e-02 1.842072467699999994e-01
2.141229094399999866e+00 5.806057015999999821e-02 1.911971798300000080e-01
2.141254845699999798e+00 6.225256564300000323e-02 1.977730339100000068e-01
2.141280674399999917e+00 6.682286947700000201e-02 2.034611449100000025e-01
2.141306452699999863e+00 7.079252569600000267e-02 2.077567651499999946e-01
2.141332197000000104e+00 7.333040920300000487e-02 2.105312282400000068e-01
2.141357949200000110e+00 7.457826578300000286e-02 2.118029884000000029e-01
2.141383785799999995e+00 7.529914569699999727e-02 2.116436484800000017e-01
2.141409622699999904e+00 7.574075665399999935e-02 2.102097082699999897e-01
2.141435459399999797e+00 7.640268587800000399e-02 2.071198660399999891e-01
2.141461297100000216e+00 7.765217716800000558e-02 2.021058622799999926e-01
2.141487138500000054e+00 7.874000902000000135e-02 1.956467309100000107e-01
2.141512984799999852e+00 7.901567294099999528e-02 1.887706055699999996e-01
2.141538836600000106e+00 7.821809213500000024e-02 1.823301826600000064e-01
2.141564626800000148e+00 7.612869319600000517e-02 1.766138104899999950e-01
2.141590373600000152e+00 7.303836579500000425e-02 1.720840063799999875e-01
2.141616101499999925e+00 6.929719245599999522e-02 1.695415797200000019e-01
2.141641807500000105e+00 6.545225714600000355e-02 1.689432599800000101e-01
2.141667603800000208e+00 6.197509085100000314e-02 1.694946952099999904e-01
2.141693422999999985e+00 5.894765210800000099e-02 1.713414723899999992e-01
2.141719261500000027e+00 5.668687210199999799e-02 1.749484533000000008e-01
2.141745140799999891e+00 5.526562433300000188e-02 1.796209785500000045e-01
2.141771022299999938e+00 5.488694061300000010e-02 1.846765556199999880e-01
2.141796905400000117e+00 5.630909966900000257e-02 1.899770816499999904e-01
2.141822738300000140e+00 5.904547867999999922e-02 1.951274634000000063e-01
2.141848509799999967e+00 6.201330925899999763e-02 1.997451251700000097e-01
2.141874213599999965e+00 6.482815746400000245e-02 2.035777528499999878e-01
2.141899997099999897e+00 6.776406873899999683e-02 2.062272551700000123e-01
2.141925731699999780e+00 7.125881153599999962e-02 2.071044892299999940e-01
2.141951616600000108e+00 7.487481647299999710e-02 2.060684848999999874e-01
2.141977501600000000e+00 7.805592793599999690e-02 2.032746084700000067e-01
2.142003196400000142e+00 8.036564745900000306e-02 1.990879858800000124e-01
2.142029073999999866e+00 8.159180440900000442e-02 1.943910728200000104e-01
2.142054891099999914e+00 8.171387410199999757e-02 1.893362198000000107e-01
2.142080624100000108e+00 8.038277272799999873e-02 1.838640609699999928e-01
2.142106392200000098e+00 7.730791936700000255e-02 1.784514713199999991e-01
2.142132127300000022e+00 7.278523557100000096e-02 1.734855474900000027e-01
2.142157826900000117e+00 6.786665629900000274e-02 1.691826584899999986e-01
2.142183625399999958e+00 6.374248158299999911e-02 1.659655546000000093e-01
2.142209275099999921e+00 6.083632125300000165e-02 1.647081882700000000e-01
2.142235039800000074e+00 5.897748670999999887e-02 1.654953550699999887e-01
2.142260697399999803e+00 5.760372667400000257e-02 1.676114115900000090e-01
2.142286356100000067e+00 5.668470997499999720e-02 1.708528781800000007e-01
2.142312085499999963e+00 5.673561256600000158e-02 1.747940673700000003e-01
2.142337866100000099e+00 5.749674826900000313e-02 1.795057881799999866e-01
2.142363656200000133e+00 5.895335842499999784e-02 1.852726619900000038e-01
2.142389396700000059e+00 6.182563873500000057e-02 1.913996306400000125e-01
2.142415106200000086e+00 6.608366807200000137e-02 1.967272203900000127e-01
2.142440835399999965e+00 7.096758458799999614e-02 2.004015442300000061e-01
2.142466577200000000e+00 7.575897904299999652e-02 2.023082064800000024e-01
2.142492216299999974e+00 8.000743034500000517e-02 2.027720706499999970e-01
2.142517928400000216e+00 8.335285803299999352e-02 2.018060226499999998e-01
2.142543681799999877e+00 8.572155332399999939e-02 1.993917377499999921e-01
2.142569383200000122e+00 8.680608298799999401e-02 1.959313469299999999e-01
2.142595104300000219e+00 8.560854389199999692e-02 1.916406343900000087e-01
2.142620779800000097e+00 8.194978729000000628e-02 1.866445123799999883e-01
2.142646506000000173e+00 7.672901154300000581e-02 1.816882097299999943e-01
2.142672055799999864e+00 7.104060715700000195e-02 1.771089039300000056e-01
2.142697892400000192e+00 6.606302173299999358e-02 1.728983503600000082e-01
2.142723767800000179e+00 6.179095732499999966e-02 1.690985347299999997e-01
2.142749640699999958e+00 5.788058499300000048e-02 1.658550969900000061e-01
2.142775489699999980e+00 5.466670310700000313e-02 1.641421793199999979e-01
2.142801255799999804e+00 5.246376810199999963e-02 1.645994303099999889e-01
2.142827009499999935e+00 5.127850705800000158e-02 1.665061873500000011e-01
2.142852750499999903e+00 5.102672825799999673e-02 1.693074531400000082e-01
2.142878613999999793e+00 5.162695431199999796e-02 1.726716457899999946e-01
2.142904477000000085e+00 5.315755530499999965e-02 1.766135427999999952e-01
2.142930116500000093e+00 5.573120937099999839e-02 1.810438034999999890e-01
2.142955752599999819e+00 5.975595113900000060e-02 1.855661240700000048e-01
2.142981460200000132e+00 6.531154131300000165e-02 1.897745064299999895e-01
2.143007070199999919e+00 7.178975104800000562e-02 1.929346074799999922e-01
2.143032749900000145e+00 7.815054657499999335e-02 1.949057039700000105e-01
2.143058506800000096e+00 8.369904387200000073e-02 1.962403758100000062e-01
2.143084300199999959e+00 8.772977990399999371e-02 1.968415253199999881e-01
2.143110140000000108e+00 8.947204306900000126e-02 1.968023705099999909e-01
2.143135980999999912e+00 8.925826453799999560e-02 1.959370156099999871e-01
2.143161664900000041e+00 8.737946989799999509e-02 1.936618977000000019e-01
2.143187418900000196e+00 8.402557272199999427e-02 1.901628896900000032e-01
2.143213164300000084e+00 7.976540703899999418e-02 1.860079553200000013e-01
2.143238751400000197e+00 7.490629850299999892e-02 1.820927523499999978e-01
2.143264512700000068e+00 6.974977451599999323e-02 1.786640100799999908e-01
2.143290247399999959e+00 6.432910744900000033e-02 1.759891160000000010e-01
2.143316108700000111e+00 5.862552024599999856e-02 1.747651934199999924e-01
2.143341719399999956e+00 5.333262378300000078e-02 1.746055355699999978e-01
2.143367410399999784e+00 4.964152051799999854e-02 1.749064502600000126e-01
2.143393083099999874e+00 4.781349791899999757e-02 1.757006684400000129e-01
2.143418736400000135e+00 4.764612645499999993e-02 1.769808499799999935e-01
2.143444558700000169e+00 4.929172329900000094e-02 1.785907176600000090e-01
2.143470310900000175e+00 5.257414234899999983e-02 1.807043446000000109e-01
2.143495964400000009e+00 5.677480392700000322e-02 1.834888421299999961e-01
2.143521506299999935e+00 6.175285493799999997e-02 1.864099109900000106e-01
2.143547165000000199e+00 6.711607229499999550e-02 1.887589032599999994e-01
2.143572923599999847e+00 7.243436969399999481e-02 1.907430756300000085e-01
2.143598753100000032e+00 7.700834240899999406e-02 1.923788000399999920e-01
2.143624578499999878e+00 8.001671359499999692e-02 1.927872030499999945e-01
2.143650390399999939e+00 8.193595862100000460e-02 1.923764658700000130e-01
2.143676207099999953e+00 8.315513014599999753e-02 1.919895464399999918e-01
2.143702017999999931e+00 8.330586383200000444e-02 1.912843531200000002e-01
2.143727827100000205e+00 8.255174751600000138e-02 1.898686363400000077e-01
2.143753516299999884e+00 8.109333081399999754e-02 1.881151329699999875e-01
2.143779324000000042e+00 7.884093239200000436e-02 1.865115560099999958e-01
2.143805134499999987e+00 7.556390542299999680e-02 1.850436366400000088e-01
2.143830945199999949e+00 7.135016540499999893e-02 1.837950720000000038e-01
2.143856716700000220e+00 6.689510986199999343e-02 1.828793162400000061e-01
2.143882335799999872e+00 6.211614432899999899e-02 1.820505224600000027e-01
2.143908104399999903e+00 5.746872852599999720e-02 1.808785247699999932e-01
2.143933914199999791e+00 5.434610227299999791e-02 1.796412868499999982e-01
2.143959722800000023e+00 5.293663928299999905e-02 1.788920912099999927e-01
2.143985520799999822e+00 5.291399243599999996e-02 1.784997219499999954e-01
2.144010938100000097e+00 5.407621539699999924e-02 1.782279257799999905e-01
2.144036664400000181e+00 5.617733658199999813e-02 1.779599158500000111e-01
2.144062469400000115e+00 5.934230694099999759e-02 1.777351752000000118e-01
2.144088274600000066e+00 6.295149466999999666e-02 1.780001148300000002e-01
2.144114080300000058e+00 6.649416325599999400e-02 1.785576404099999959e-01
2.144139886100000059e+00 7.018695004800000470e-02 1.796640976099999898e-01
2.144165692000000067e+00 7.399277885900000518e-02 1.812853650200000055e-01
2.144191498200000101e+00 7.730286949999999602e-02 1.829808828599999992e-01
2.144217305499999782e+00 7.956147083400000319e-02 1.849641895099999878e-01
2.144243114100000014e+00 8.087393664599999699e-02 1.872170889599999999e-01
2.144268872400000081e+00 8.133250791000000424e-02 1.894139202700000080e-01
2.144294629900000082e+00 8.104962158400000338e-02 1.914842959999999983e-01
2.144320443099999807e+00 8.006883612600000644e-02 1.934839515800000076e-01
2.144346257600000083e+00 7.843799418100000365e-02 1.948380733500000017e-01
2.144372019099999971e+00 7.620189913199999776e-02 1.958775760500000018e-01
2.144397800300000156e+00 7.322652661600000112e-02 1.967819305600000124e-01
2.144423620300000000e+00 6.968973985199999888e-02 1.971585493000000133e-01
2.144449442300000008e+00 6.601679760600000224e-02 1.964727257399999927e-01
2.144475264700000050e+00 6.266679653399999383e-02 1.941773656999999931e-01
2.144501088100000175e+00 5.990677538400000085e-02 1.901467584800000110e-01
2.144526882400000112e+00 5.801892682100000254e-02 1.850326991900000106e-01
2.144552709900000131e+00 5.730006927399999839e-02 1.802088769400000123e-01
2.144578536900000110e+00 5.742466397700000252e-02 1.763728846100000025e-01
2.144604263200000194e+00 5.786934621300000164e-02 1.736190046599999925e-01
2.144630090500000197e+00 5.883844461599999770e-02 1.716553822299999865e-01
2.144655919299999880e+00 6.101404500999999675e-02 1.701967012099999954e-01
2.144681749200000098e+00 6.455265159299999889e-02 1.697240566400000095e-01
2.144707579499999905e+00 6.917517163700000193e-02 1.708787287200000116e-01
2.144733309699999868e+00 7.455052018999999697e-02 1.739835859499999915e-01
2.144758989100000068e+00 7.947220360499999969e-02 1.784681932000000137e-01
2.144784822900000165e+00 8.313166728300000474e-02 1.830634890700000017e-01
2.144810611700000091e+00 8.548219301300000184e-02 1.879598888800000089e-01
2.144836403899999855e+00 8.599978958100000515e-02 1.937489457500000123e-01
2.144862140999999944e+00 8.452481626400000503e-02 1.998405009600000004e-01
2.144887889600000097e+00 8.156752847400000617e-02 2.049882181400000114e-01
2.144913635300000010e+00 7.777423815499999449e-02 2.086279545799999968e-01
2.144939386799999959e+00 7.373023400299999475e-02 2.105547284500000060e-01
2.144965212299999813e+00 6.989892808299999483e-02 2.107385189600000097e-01
2.144991008499999907e+00 6.636930559299999977e-02 2.090506783799999935e-01
2.145016722799999886e+00 6.319309103100000102e-02 2.051156060700000117e-01
2.145042487100000006e+00 6.005442861799999837e-02 1.997378317000000070e-01
2.145068216599999911e+00 5.646616298800000155e-02 1.936543669000000134e-01
2.145093992600000110e+00 5.304888270500000141e-02 1.871999486300000015e-01
2.145119726399999927e+00 5.076341886800000286e-02 1.811468444500000108e-01
2.145145503799999798e+00 5.016338204799999922e-02 1.759691898100000096e-01
2.145171326299999848e+00 5.098912025999999958e-02 1.718873260800000136e-01
2.145197040000000221e+00 5.275177543400000335e-02 1.688247244299999894e-01
2.145222761399999900e+00 5.563089147499999942e-02 1.670917678100000137e-01
2.145248515300000047e+00 5.943255309199999697e-02 1.670863563899999960e-01
2.145274346599999937e+00 6.428646973700000156e-02 1.685766044199999980e-01
2.145300183099999813e+00 7.042098218099999973e-02 1.717147365499999967e-01
2.145325926099999947e+00 7.709724269600000401e-02 1.759334030299999907e-01
2.145351766500000146e+00 8.320860325499999932e-02 1.808727532999999943e-01
2.145377609400000107e+00 8.775207629600000059e-02 1.866182243600000012e-01
2.145403455499999890e+00 9.029715663399999481e-02 1.921200406599999910e-01
2.145429305900000028e+00 9.060126687399999712e-02 1.970850022900000054e-01
2.145455161500000152e+00 8.853029417600000173e-02 2.015158258499999966e-01
2.145480978999999788e+00 8.470203481900000220e-02 2.048315665400000096e-01
2.145506775799999932e+00 8.019194146300000214e-02 2.064605764699999901e-01
2.145532542199999781e+00 7.567732662300000190e-02 2.063299400499999936e-01
2.145558173700000015e+00 7.106928408599999525e-02 2.049229998600000102e-01
2.145583992500000203e+00 6.656219048700000307e-02 2.023518621000000017e-01
2.145609768499999959e+00 6.238668527999999963e-02 1.988607975299999941e-01
2.145635568299999907e+00 5.872988691799999744e-02 1.952998249800000086e-01
2.145661199400000108e+00 5.583519201599999870e-02 1.915909712699999934e-01
2.145686935900000147e+00 5.390826539899999659e-02 1.872638863199999892e-01
2.145712769999999825e+00 5.288291696599999731e-02 1.828971349500000121e-01
2.145738548000000190e+00 5.277572261200000336e-02 1.785225463100000021e-01
2.145764308499999995e+00 5.374774044600000300e-02 1.740116650000000098e-01
2.145790038099999908e+00 5.569792490299999704e-02 1.703373522399999895e-01
2.145815802400000027e+00 5.870849462899999788e-02 1.682858054299999906e-01
2.145841410200000077e+00 6.309853693500000471e-02 1.684528136000000009e-01
2.145867139099999932e+00 6.859188317000000645e-02 1.703172733699999941e-01
2.145892840600000184e+00 7.475329778900000055e-02 1.732280855699999955e-01
2.145918588199999810e+00 8.058149635200000105e-02 1.773834006199999924e-01
2.145944365000000076e+00 8.506221308099999601e-02 1.816539169099999906e-01
2.145970195699999916e+00 8.709257212899999823e-02 1.853305223700000004e-01
2.145995973099999787e+00 8.623540920500000206e-02 1.885205828100000036e-01
2.146021190099999920e+00 8.334033397100000518e-02 1.912683034600000109e-01
2.146046921599999990e+00 7.939862493299999768e-02 1.942689896199999988e-01
2.146072548399999835e+00 7.510172357399999554e-02 1.978766093600000109e-01
2.146098252799999884e+00 7.117233140199999419e-02 2.018184737600000056e-01
2.146123937600000087e+00 6.786877873600000166e-02 2.055439735500000087e-01
2.146149658000000127e+00 6.536475746599999803e-02 2.081356485699999981e-01
2.146175510099999961e+00 6.321322303000000142e-02 2.087758753800000033e-01
2.146201191699999899e+00 6.100536650800000155e-02 2.068435622900000048e-01
2.146226950400000000e+00 5.897520665599999962e-02 2.028170170299999908e-01
2.146252738599999876e+00 5.753972231499999979e-02 1.976579132700000130e-01
2.146278394899999942e+00 5.763153326099999807e-02 1.917438905000000138e-01
2.146304198100000171e+00 5.918246691399999676e-02 1.857565970600000005e-01
2.146329939000000131e+00 6.156937210999999938e-02 1.803316976800000138e-01
2.146355743199999999e+00 6.443971796200000102e-02 1.757067065900000113e-01
2.146381480100000072e+00 6.747946099099999540e-02 1.723432278600000034e-01
2.146407219699999924e+00 7.026247579699999857e-02 1.706865506499999907e-01
2.146433082400000192e+00 7.237234830600000612e-02 1.702010697499999892e-01
2.146458927399999883e+00 7.382919951399999348e-02 1.699710104200000127e-01
2.146484776799999938e+00 7.500796288800000433e-02 1.700969499599999935e-01
2.146510611100000077e+00 7.575431299599999502e-02 1.712849734999999929e-01
2.146536451999999873e+00 7.594527050900000409e-02 1.736784767700000065e-01
2.146562290099999881e+00 7.585253526200000374e-02 1.775700535599999963e-01
2.146588125500000110e+00 7.510325038699999789e-02 1.836805160399999914e-01
2.146613942800000174e+00 7.326332581599999394e-02 1.913101565599999998e-01
2.146639711100000181e+00 7.091690778600000244e-02 1.984674057999999963e-01
2.146665447799999793e+00 6.859759921499999913e-02 2.043580703600000048e-01
2.146691190399999893e+00 6.613650991699999981e-02 2.090618839199999968e-01
2.146716927900000016e+00 6.368556005599999847e-02 2.120632672499999927e-01
2.146742685099999992e+00 6.170216015300000051e-02 2.125094000799999938e-01
2.146768421199999999e+00 6.043071631000000027e-02 2.108088473399999940e-01
2.146794175900000212e+00 5.994251857400000050e-02 2.082918759100000072e-01
2.146819924499999921e+00 6.063793763800000292e-02 2.045697568900000096e-01
2.146845639799999983e+00 6.238150664299999676e-02 1.987701890299999885e-01
2.146871377600000130e+00 6.430858550699999898e-02 1.914329539000000080e-01
2.146897111199999930e+00 6.590773649400000211e-02 1.835754156199999876e-01
2.146922841399999893e+00 6.750469626299999970e-02 1.764721237699999890e-01
2.146948568700000060e+00 6.899267483599999529e-02 1.711780251599999969e-01
2.146974263400000194e+00 6.984746883499999559e-02 1.678060211999999884e-01
2.146999887499999815e+00 7.084740564800000306e-02 1.665489434799999890e-01
2.147025059699999794e+00 7.228471311100000130e-02 1.677203496899999924e-01
2.147050777800000088e+00 7.365180832100000352e-02 1.701491066899999960e-01
2.147076493700000199e+00 7.496547190400000560e-02 1.721876828199999931e-01
2.147102189800000005e+00 7.560745370299999657e-02 1.738541471399999983e-01
2.147127902799999877e+00 7.423796733000000148e-02 1.762138679299999899e-01
2.147153615500000168e+00 7.067309805700000558e-02 1.800549789600000006e-01
2.147179326899999907e+00 6.622050570099999312e-02 1.856193590599999887e-01
2.147204982899999948e+00 6.216643504299999845e-02 1.924678926199999973e-01
2.147230645800000115e+00 5.908877972499999853e-02 2.000148599699999863e-01
2.147256324199999789e+00 5.746149453899999926e-02 2.070292225900000060e-01
2.147282011899999787e+00 5.757169769099999834e-02 2.122929957699999926e-01
2.147307691600000012e+00 5.902141616300000254e-02 2.160453714399999947e-01
2.147333296799999847e+00 6.087115962299999988e-02 2.177859034200000099e-01
2.147358975599999997e+00 6.180963979500000288e-02 2.169636087300000071e-01
2.147384652700000007e+00 6.169767612600000201e-02 2.132478620799999891e-01
2.147410362100000025e+00 6.174546644000000056e-02 2.061335420400000062e-01
2.147436066500000074e+00 6.256524910499999814e-02 1.976376356500000042e-01
